TIME[ns],    Itot[uA],
3.14863    -0.413579
3.15436    -0.4131
3.16008    -0.413962
3.16581    -0.413025
3.17153    -0.412379
3.17725    -0.413383
3.18298    -0.412309
3.1887    -0.413577
3.19443    -0.412241
3.20015    -0.41169
3.20588    -0.412731
3.2116    -0.411644
3.21733    -0.411077
3.22305    -0.411914
3.22878    -0.410988
3.2345    -0.412652
3.24022    -0.411139
3.24595    -0.410294
3.25167    -0.411332
3.2574    -0.410246
3.26312    -0.409756
3.26885    -0.410613
3.27457    -0.409641
3.2803    -0.411334
3.28602    -0.409861
3.29174    -0.409026
3.29747    -0.410175
3.30319    -0.409104
3.30892    -0.408568
3.31464    -0.409429
3.32037    -0.408461
3.32609    -0.410317
3.33182    -0.408676
3.33754    -0.408002
3.34327    -0.409049
3.34899    -0.407863
3.35471    -0.407413
3.36044    -0.408236
3.36616    -0.407262
3.37189    -0.409185
3.37761    -0.407728
3.38334    -0.406804
3.38906    -0.407853
3.39479    -0.406665
3.40051    -0.406241
3.40623    -0.407034
3.41196    -0.406062
3.41768    -0.404846
3.42341    -0.406557
3.42913    -0.405596
3.43486    -0.406689
3.44058    -0.405497
3.44631    -0.405038
3.45203    -0.405863
3.45776    -0.404924
3.46348    -0.404302
3.4692    -0.405375
3.47493    -0.404377
3.48065    -0.405461
3.48638    -0.404397
3.4921    -0.403759
3.49783    -0.40468
3.50355    -0.403753
3.50928    -0.403125
3.515    -0.404115
3.52072    -0.403227
3.52645    -0.404264
3.53217    -0.403084
3.5379    -0.402525
3.54362    -0.403412
3.54935    -0.402466
3.55507    -0.401786
3.5608    -0.402801
3.56652    -0.40195
3.57224    -0.40292
3.57797    -0.401799
3.58369    -0.401245
3.58942    -0.402131
3.59514    -0.401281
3.60087    -0.400489
3.60659    -0.40152
3.61232    -0.400603
3.61804    -0.401771
3.62377    -0.400763
3.62949    -0.400133
3.63521    -0.400784
3.64094    -0.399967
3.64666    -0.39932
3.65239    -0.400237
3.65811    -0.399287
3.66384    -0.400896
3.66956    -0.399765
3.67529    -0.398785
3.68101    -0.399545
3.68673    -0.398649
3.69246    -0.398041
3.69818    -0.398934
3.70391    -0.398013
3.70963    -0.399566
3.71536    -0.398436
3.72108    -0.397466
3.72681    -0.398404
3.73253    -0.397352
3.73826    -0.396693
3.74398    -0.39762
3.7497    -0.396693
3.75543    -0.398314
3.76115    -0.397116
