TIME[ns],    Itot[uA],
1233.06    -3.11379e+65
1235.32    -3.1138e+65
1237.58    -3.1138e+65
1239.83    -2.13371e+65
1242.09    -2.66261e+65
1244.4    -2.34252e+65
1246.71    -2.52653e+65
1249.01    -2.38762e+65
1251.32    -2.47448e+65
1253.63    -2.40463e+65
1255.93    -2.45764e+65
1258.24    -2.41434e+65
1260.54    -1.1103e+66
1261.81    -1.12296e+66
1264.12    -1.26287e+66
1266.44    -1.08144e+66
1268.78    -1.14657e+66
1271.12    -1.04993e+66
1273.45    -1.49298e+66
1275.94    -1.40426e+66
1277.73    -1.42205e+66
1280.29    -1.98556e+66
1282.84    -1.72714e+66
1285.39    -1.11074e+65
1287.93    -2.07813e+65
1306.47    -1.11596e+66
1337.22    -1.11596e+66
1338.94    -1.11592e+66
1341.19    -1.11587e+66
1343.44    -1.11619e+66
1345.7    -1.1192e+66
1347.95    -1.12429e+66
1350.2    -1.41435e+66
1352.45    -2.7055e+66
1354.7    -7.95616e+74
1355.88    -1.15043e+75
1357.2    -2.18659e+75
1358.7    -6.38971e+74
1360.26    -6.38971e+74
1362.18    -6.38971e+74
1364.43    -6.38971e+74
1366.68    -6.34543e+74
1368.93    -6.34536e+74
1371.18    -6.3453e+74
1373.07    -6.34525e+74
1375.32    -6.3452e+74
1377.57    -1.12543e+75
1379.82    -6.19612e+74
1381    -6.17234e+74
1383.18    -1.42235e+74
1385.36    -1.08889e+74
1387.55    5.28244e+73
1389.74    1.04997e+75
1391.4    -5.74623e+74
1392.82    -5.75063e+74
1395.33    -5.76187e+74
1397.83    -5.77927e+74
1400.33    8.77168e+73
1402.82    1.79928e+73
1416.21    -2.82331e+74
1430.67    -2.59704e+75
1431.74    -2.71451e+75
1433.87    -2.72421e+75
1436    -1.37227e+75
1437.75    -1.36119e+75
1438.9    -1.3269e+75
1440.48    -1.31727e+75
1442.38    -1.30583e+75
1444.63    -2.43155e+75
1446.88    -2.43165e+75
1449.12    -2.43174e+75
1450.75    -2.43181e+75
1452.2    -1.04028e+75
1454.44    -1.65836e+74
1456.71    -5.33458e+74
1458.98    -9.53106e+73
1461.25    -2.53536e+74
1463.52    -5.74469e+73
1465.78    -1.13959e+74
1468.05    -3.98263e+73
1470.32    -6.56646e+74
1471.4    -1.37847e+74
1472.69    -6.69242e+74
1474.15    -3.07015e+74
1475.84    -7.814e+74
1477.8    -5.59374e+74
1480.03    -1.43295e+75
1481.32    -1.51526e+75
1483.09    -9.70136e+74
1484.64    -1.57767e+74
1486.9    -1.27589e+75
1488.04    -5.21431e+74
1490.26    -9.13051e+74
1492.48    -5.47429e+74
1494.42    -6.35755e+74
1496.65    -7.1326e+74
1498.88    -6.24384e+74
1500.69    -4.42362e+74
1502.95    -8.32546e+74
1505.21    -5.07669e+74
1507.47    -7.28421e+74
1509.73    -5.41029e+74
1511.98    -6.74464e+74
1514.24    -5.56806e+74
1516.5    -6.46929e+74
1518.76    -5.65372e+74
1521.01    -2.86804e+75
1523.27    -6.09946e+74
1524.45    -1.82878e+74
1526.67    -1.04755e+75
