TIME[ns],    Itot[uA],
4.5971    -0.373172
4.60288    -0.374157
4.60866    -0.373296
4.61445    -0.372143
4.62023    -0.373336
4.62601    -0.37264
4.63179    -0.374047
4.63758    -0.37286
4.64336    -0.371917
4.64914    -0.372974
4.65492    -0.372242
4.66071    -0.370927
4.66649    -0.372121
4.67227    -0.371388
4.67805    -0.370028
4.68383    -0.37163
4.68962    -0.370823
4.6954    -0.37224
4.70118    -0.371153
4.70696    -0.370168
4.71275    -0.370921
4.71853    -0.370417
4.72431    -0.369017
4.73009    -0.370431
4.73588    -0.369684
4.74166    -0.371422
4.74744    -0.369937
4.75322    -0.368985
4.759    -0.369739
4.76479    -0.369195
4.77057    -0.368006
4.77635    -0.369219
4.78213    -0.36871
4.78792    -0.367143
4.7937    -0.368694
4.79948    -0.367714
4.80526    -0.369055
4.81105    -0.367959
4.81683    -0.366818
4.82261    -0.367918
4.82839    -0.367465
4.83417    -0.36591
4.83996    -0.367432
4.84574    -0.366818
4.85152    -0.364967
4.8573    -0.366973
4.86309    -0.365602
4.86887    -0.367003
4.87465    -0.366215
4.88043    -0.364915
4.88622    -0.366183
4.892    -0.365708
4.89778    -0.364189
4.90356    -0.365721
4.90935    -0.364755
4.91513    -0.366058
4.92091    -0.364945
4.92669    -0.36388
4.93247    -0.364964
4.93826    -0.364463
4.94404    -0.36291
4.94982    -0.364479
4.9556    -0.363788
4.96139    -0.36482
4.96717    -0.363831
4.97295    -0.362651
4.97873    -0.364347
4.98452    -0.363198
4.9903    -0.361747
4.99608    -0.363285
5.00186    -0.362612
5.00764    -0.36053
5.01343    -0.36278
5.01921    -0.361676
5.02499    -0.363079
5.03077    -0.361953
5.03656    -0.360672
5.04234    -0.362366
5.04812    -0.36136
5.0539    -0.360004
5.05969    -0.36154
5.06547    -0.360811
5.07125    -0.361825
5.07703    -0.360839
5.08281    -0.359783
5.0886    -0.361107
5.09438    -0.360117
5.10016    -0.358927
5.10594    -0.360586
5.11173    -0.359657
5.11751    -0.360584
5.12329    -0.359625
5.12907    -0.359067
5.13486    -0.360117
5.14064    -0.358984
5.14642    -0.357731
5.1522    -0.359368
5.15798    -0.358312
5.16377    -0.359503
5.16955    -0.358487
5.17533    -0.357819
5.18111    -0.358832
5.1869    -0.357633
5.19268    -0.356464
5.19846    -0.358115
5.20424    -0.357072
5.21003    -0.355851
5.21581    -0.357457
5.22159    -0.356616
5.22737    -0.357743
5.23315    -0.356664
5.23894    -0.355821
5.24472    -0.357131
5.2505    -0.355973
5.25628    -0.354608
5.26207    -0.356298
5.26785    -0.355368
5.27363    -0.356514
5.27941    -0.355504
5.2852    -0.35461
5.29098    -0.35597
5.29676    -0.354722
5.30254    -0.353873
5.30832    -0.355
5.31411    -0.35394
5.31989    -0.355548
5.32567    -0.35406
5.33145    -0.353373
5.33724    -0.354564
5.34302    -0.353425
5.3488    -0.35247
5.35458    -0.353818
5.36037    -0.352842
5.36615    -0.351919
5.37193    -0.35291
5.37771    -0.351969
5.38349    -0.353178
5.38928    -0.352011
5.39506    -0.351268
5.40084    -0.352385
5.40662    -0.351498
5.41241    -0.350448
5.41819    -0.351565
5.42397    -0.350703
5.42975    -0.352588
5.43554    -0.350637
5.44132    -0.349828
5.4471    -0.350982
5.45288    -0.350216
5.45866    -0.34913
5.46445    -0.350403
5.47023    -0.34926
5.47601    -0.35157
5.48179    -0.349494
5.48758    -0.348553
5.49336    -0.350187
5.49914    -0.348667
5.50492    -0.347868
5.51071    -0.348968
5.51649    -0.34792
5.52227    -0.347198
5.52805    -0.348159
5.53383    -0.347147
5.53962    -0.349154
5.5454    -0.347261
5.55118    -0.34646
5.55696    -0.347987
5.56275    -0.346521
5.56853    -0.345763
5.57431    -0.347003
5.58009    -0.345856
5.58588    -0.344797
5.59166    -0.346235
5.59744    -0.345195
5.60322    -0.346955
5.609    -0.34526
5.61479    -0.344502
5.62057    -0.34556
5.62635    -0.344562
5.63213    -0.343787
5.63792    -0.345026
5.6437    -0.343846
5.64948    -0.34248
5.65526    -0.343828
5.66105    -0.343066
5.66683    -0.344763
5.67261    -0.34321
5.67839    -0.342472
5.68417    -0.343616
5.68996    -0.342438
5.69574    -0.34126
5.70152    -0.342741
5.7073    -0.341853
5.71309    -0.340463
5.71887    -0.341834
5.72465    -0.341064
5.73043    -0.342191
5.73622    -0.340835
5.742    -0.34042
5.74778    -0.34134
5.75356    -0.340428
5.75934    -0.33905
5.76513    -0.340298
5.77091    -0.339613
5.77669    -0.337722
5.78247    -0.339535
5.78826    -0.338959
5.79404    -0.339919
5.79982    -0.338894
5.8056    -0.337835
5.81139    -0.339355
5.81717    -0.338384
5.82295    -0.337031
5.82873    -0.338263
5.83451    -0.337531
5.8403    -0.338489
5.84608    -0.337453
5.85186    -0.336812
5.85764    -0.337898
5.86343    -0.336891
5.86921    -0.335533
5.87499    -0.337056
5.88077    -0.336065
5.88656    -0.337164
5.89234    -0.335955
5.89812    -0.335159
5.9039    -0.336245
5.90968    -0.335249
5.91547    -0.334082
5.92125    -0.33545
5.92703    -0.33454
5.93281    -0.333011
5.9386    -0.33466
5.94438    -0.333555
5.95016    -0.334514
5.95594    -0.333471
5.96173    -0.332796
5.96751    -0.33377
5.97329    -0.332811
5.97907    -0.331568
5.98486    -0.332999
