TIME[ns],    Itot[uA],
7.88094    -0.181072
7.8961    -0.180381
7.91121    -0.177833
7.92644    -0.178704
7.94177    -0.179136
7.95692    -0.178498
7.97205    -0.178298
7.98726    -0.177087
8.00275    -0.175706
8.01807    -0.17384
8.03317    -0.17409
8.04841    -0.174682
8.06369    -0.171961
8.07874    -0.171751
8.09403    -0.170435
8.10947    -0.170193
8.12473    -0.172052
8.13976    -0.171109
8.15497    -0.168616
8.17004    -0.169387
8.18532    -0.167921
8.2004    -0.166674
8.21548    -0.165951
8.23073    -0.165462
8.2462    -0.164884
8.26151    -0.163794
8.27653    -0.162466
8.29177    -0.160883
8.30681    -0.161607
8.32202    -0.160197
8.33713    -0.15883
8.3524    -0.159185
8.36799    -0.15799
8.38354    -0.159532
8.39892    -0.157261
8.41407    -0.156441
8.42911    -0.156281
8.44417    -0.15528
8.45944    -0.155437
8.47449    -0.154306
8.48954    -0.151623
8.50474    -0.15191
8.51981    -0.150852
8.53489    -0.151329
8.55015    -0.149186
8.56524    -0.148803
8.58044    -0.149227
8.59559    -0.147842
8.61064    -0.146981
8.62569    -0.146216
8.64086    -0.147414
8.65597    -0.145167
8.67121    -0.145315
8.68664    -0.143317
8.70195    -0.143082
8.71707    -0.14058
8.73223    -0.139293
8.74742    -0.139383
8.76258    -0.139053
8.77775    -0.138533
8.79315    -0.139263
8.80864    -0.138776
8.82402    -0.135793
8.83922    -0.135343
8.8543    -0.134895
8.86934    -0.134513
8.88447    -0.13445
8.89968    -0.132422
8.91492    -0.133045
8.92996    -0.132136
8.94516    -0.130979
8.96022    -0.128357
8.97547    -0.126773
8.99058    -0.126984
9.00583    -0.126314
9.02088    -0.126824
9.03595    -0.125327
9.05107    -0.124332
9.06612    -0.124704
9.08127    -0.12315
9.09647    -0.122149
9.1118    -0.121315
9.12696    -0.120838
9.14209    -0.119465
9.15731    -0.118605
9.17253    -0.119129
9.18758    -0.116223
9.20286    -0.115725
9.21864    -0.114784
9.23441    -0.114095
9.25019    -0.113851
9.26596    -0.11212
9.28173    -0.111296
9.29751    -0.111087
9.31328    -0.111335
9.32906    -0.108957
9.34483    -0.108854
9.36061    -0.106522
9.37638    -0.105573
9.39216    -0.104692
9.40793    -0.10425
9.42371    -0.104465
9.43948    -0.102807
9.45526    -0.103204
9.47103    -0.0999037
9.48681    -0.0994735
9.50258    -0.0994667
9.51836    -0.0994734
9.53413    -0.0962019
9.54991    -0.0962085
9.56568    -0.096154
9.58146    -0.0937146
9.59723    -0.0923942
9.61301    -0.0926315
9.62878    -0.0911135
9.64456    -0.0889553
9.66033    -0.0889583
9.67611    -0.0889717
9.69189    -0.0857207
9.70766    -0.0856912
9.72344    -0.0844014
9.73921    -0.0843484
9.75499    -0.084305
9.77076    -0.0809008
9.78654    -0.0809613
9.80232    -0.081239
9.8181    -0.0812445
9.83388    -0.0797567
9.84966    -0.0797493
9.89585    -0.0793
9.94197    -0.0789179
9.98868    -0.0786059
10.0349    -0.0783374
10.0813    -0.0781398
