TIME[ns],    Itot[uA],
8505.01    -1.07193e-07
8522.95    -1.07616e-07
8540.89    -1.15344e-07
8558.84    -1.15443e-07
8576.78    -1.03446e-07
8594.72    -1.05663e-07
8612.67    -1.07121e-07
8630.61    -1.10853e-07
8648.55    -1.15277e-07
8666.5    -1.1538e-07
8684.44    -1.02469e-07
8702.38    -1.0698e-07
8720.32    -1.07096e-07
8738.27    -1.1041e-07
8756.21    -1.15164e-07
8774.15    -1.01629e-07
8792.1    -1.02406e-07
8810.04    -1.06682e-07
8827.98    -1.07006e-07
8845.93    -1.12516e-07
8863.87    -1.15098e-07
8881.81    -1.01563e-07
8899.75    -1.02609e-07
8917.7    -1.06619e-07
8935.64    -1.0695e-07
8953.58    -1.1465e-07
8971.53    -1.15037e-07
8989.47    -1.015e-07
9007.41    -1.02543e-07
9025.36    -1.06551e-07
9043.3    -1.10187e-07
9061.24    -1.1241e-07
9079.19    -1.14982e-07
9097.13    -1.01416e-07
9115.07    -1.03928e-07
9133.01    -1.06488e-07
9150.96    -1.10062e-07
9168.9    -1.10155e-07
9186.84    -1.01336e-07
9204.79    -1.01326e-07
9222.73    -1.03432e-07
9240.67    -1.06431e-07
9258.62    -1.06712e-07
9276.56    -1.10064e-07
9294.5    -1.01265e-07
9312.44    -1.01267e-07
9330.39    -1.01927e-07
9348.33    -1.06373e-07
9366.27    -1.06642e-07
9384.22    -1.10002e-07
9402.16    -1.14788e-07
9420.1    -1.01206e-07
9438.05    -1.01354e-07
9455.99    -1.03986e-07
9473.93    -1.06575e-07
9491.88    -1.0994e-07
9509.82    -1.14344e-07
9527.76    -1.01144e-07
9545.71    -1.01164e-07
9563.65    -1.03925e-07
9581.59    -1.06277e-07
9599.53    -1.09814e-07
9617.48    -1.14253e-07
9635.42    -1.01074e-07
9653.36    -1.01072e-07
9671.31    -1.03616e-07
9689.25    -1.06215e-07
9707.19    -1.09752e-07
9725.14    -1.14192e-07
9743.08    -1.01013e-07
9761.02    -1.01013e-07
9778.97    -1.03556e-07
9796.91    -1.06154e-07
9814.85    -1.09692e-07
9832.79    -1.11951e-07
9850.74    -1.00957e-07
9868.68    -1.00955e-07
9886.62    -1.03473e-07
9904.57    -1.06058e-07
9922.51    -1.09632e-07
9940.45    -1.09696e-07
9958.4    -1.00867e-07
9976.34    -1.00886e-07
9994.28    -1.02977e-07
10012.2    -1.06001e-07
10030.2    -1.06282e-07
10048.1    -1.0957e-07
10066.1    -1.00806e-07
10084    -1.00827e-07
10101.9    -1.01442e-07
10119.9    -1.05943e-07
10137.8    -1.06212e-07
10155.8    -1.09507e-07
10173.7    -1.14329e-07
10191.7    -1.00766e-07
10209.6    -1.00869e-07
10227.5    -1.03556e-07
10245.5    -1.06145e-07
10263.4    -1.09446e-07
10281.4    -1.13885e-07
10299.3    -1.00704e-07
10317.3    -1.00703e-07
10335.2    -1.03471e-07
10353.1    -1.05847e-07
10371.1    -1.09384e-07
10389    -1.13823e-07
10407    -1.00615e-07
10424.9    -1.00633e-07
10442.9    -1.03162e-07
10460.8    -1.05785e-07
10478.7    -1.09322e-07
10496.7    -1.13698e-07
10514.6    -1.00554e-07
10532.6    -1.00573e-07
10550.5    -1.03071e-07
10568.5    -1.05724e-07
10586.4    -1.09262e-07
10604.3    -1.11456e-07
10622.3    -1.00498e-07
10640.2    -1.00515e-07
10658.2    -1.03012e-07
10676.1    -1.05602e-07
10694.1    -1.09203e-07
10712    -1.09201e-07
10729.9    -1.00437e-07
10747.9    -1.00427e-07
10765.8    -1.02507e-07
