TIME[ns],    Itot[uA],
16.7303    -75.9176
16.7492    -73.4546
16.7681    -73.4001
16.787    -75.3632
16.8059    -72.4066
16.8248    -73.0337
16.8438    -74.4576
16.8627    -74.6789
16.8816    -71.6646
16.9005    -73.2398
16.9194    -75.7238
16.9383    -76.6782
16.9572    -72.9716
16.9761    -74.8491
16.995    -75.8444
17.0139    -75.1593
17.0328    -73.7557
17.0517    -76.1538
17.0706    -71.2251
17.0895    -75.2693
17.1084    -74.8014
17.1273    -73.1954
17.1462    -72.7396
17.1651    -73.0338
17.184    -75.31
17.2029    -70.3959
17.2218    -73.7116
17.2407    -72.971
17.2596    -72.3454
17.2785    -74.5601
17.2975    -73.2717
17.3164    -76.4782
17.3353    -72.6102
17.3542    -75.4051
17.3731    -73.785
17.392    -71.2533
17.4109    -77.521
17.4298    -74.6052
17.4487    -71.4889
17.4676    -72.5113
17.4865    -75.9935
17.5054    -72.5802
17.5243    -71.4984
17.5432    -73.4376
17.5621    -73.5173
17.581    -70.852
17.5999    -73.9664
17.6188    -72.1189
17.6377    -77.2987
17.6566    -71.6141
17.6755    -71.8227
17.6944    -76.037
17.7133    -71.0879
17.7323    -75.2213
17.7512    -73.5654
17.7701    -71.1207
17.789    -72.2582
17.8079    -76.304
17.8268    -70.3972
17.8457    -70.8061
17.8646    -72.7079
17.8835    -73.706
17.9024    -69.7966
17.9213    -72.8252
17.9402    -72.0386
17.9591    -71.99
17.978    -70.2775
17.9969    -72.5984
18.0158    -73.8861
18.0347    -68.4684
18.0536    -73.3968
18.0725    -70.0155
18.0914    -71.5646
18.1103    -70.5497
18.1292    -69.6996
18.1481    -65.5086
18.1671    -63.4605
18.186    -69.7609
18.2049    -66.2287
18.2238    -64.9624
18.2427    -65.102
18.2616    -66.7115
18.2805    -63.8575
18.2994    -59.9901
18.3183    -62.738
18.3372    -63.5537
18.3561    -59.3385
18.375    -60.5124
18.3939    -64.7104
18.4128    -58.5956
18.4317    -63.1063
18.4506    -61.2263
18.4695    -54.8353
